# This automated data download from the USGS Tracking Water Quality of the Nation's Rivers and Streams website have not received director's approval and as such are provisional and are subject to revision. The data are released on the conditions that neither the USGS nor the United States Government may be held liable for any damages resulting from its use.
#
#SITE_QW_ID USGS station identifier for water-quality sampling (Note that opening this file in Excel may cause leading zeros to be dropped from this field unless imported into an open worksheet and changing columns A and B to text)
#SITE_FLOW_ID USGS or other agency station identifier for streamflow measurement (Note that opening this file in Excel may cause leading zeros to be dropped from this field unless imported into an open worksheet and changing columns A and B to text)
#CONSTIT Abbreviation indicating constituent type.  Values include NO3+NO2: nitrate plus nitrite as N; TN: total nitrogen as N; TP: total phosphorus as P; SSC: suspended-sediment concentration
#DATE  Date of sample
#WY Water year; the 12-month period beginning on October 1 for any given year and lasting through September 30 of the following year. The water year is designated by the calendar year in which it ends.
#CONCENTRATION Concentration in milligrams per liter
#REMARK Water-quality remark.  This field is < if data are less than the laboratory reporting level or blank if they are not
SITE_QW_ID,SITE_FLOW_ID,CONSTIT,DATE,WY,CONCENTRATION,REMARK
11335000,11335000,SSC,2006-08-08,2006,6.0,
11335000,11335000,SSC,2012-10-16,2013,1.0,
11335000,11335000,SSC,2012-12-03,2013,25.0,
11335000,11335000,SSC,2013-02-12,2013,1.0,
11335000,11335000,SSC,2013-04-09,2013,1.0,
11335000,11335000,SSC,2013-06-05,2013,1.0,
11335000,11335000,SSC,2013-08-01,2013,2.0,
11335000,11335000,SSC,2013-10-29,2014,5.0,
11335000,11335000,SSC,2013-12-04,2014,3.0,
11335000,11335000,SSC,2014-02-11,2014,8.0,
11335000,11335000,SSC,2014-04-16,2014,1.0,
11335000,11335000,SSC,2014-06-05,2014,1.0,
11447650,11447650,NO3_NO2,1992-12-16,1993,0.47,
11447650,11447650,NO3_NO2,1993-03-16,1993,0.25,
11447650,11447650,NO3_NO2,1993-06-24,1993,0.095,
11447650,11447650,NO3_NO2,1993-09-15,1993,0.14,
11447650,11447650,NO3_NO2,1993-12-15,1994,0.27,
11447650,11447650,NO3_NO2,1994-03-15,1994,0.17,
11447650,11447650,NO3_NO2,1994-06-14,1994,0.05,<
11447650,11447650,NO3_NO2,1994-09-14,1994,0.052,
11447650,11447650,NO3_NO2,1994-12-13,1995,0.33,
11447650,11447650,NO3_NO2,1995-03-16,1995,0.11,
11447650,11447650,NO3_NO2,1995-06-14,1995,0.08,
11447650,11447650,NO3_NO2,1995-09-13,1995,0.09,
11447650,11447650,NO3_NO2,1996-02-20,1996,0.11,
11447650,11447650,NO3_NO2,1996-03-22,1996,0.13,
11447650,11447650,NO3_NO2,1996-04-01,1996,0.16,
11447650,11447650,NO3_NO2,1996-05-13,1996,0.13,
11447650,11447650,NO3_NO2,1996-06-10,1996,0.08,
11447650,11447650,NO3_NO2,1996-07-17,1996,0.11,
11447650,11447650,NO3_NO2,1996-08-16,1996,0.07,
11447650,11447650,NO3_NO2,1996-09-24,1996,0.14,
11447650,11447650,NO3_NO2,1996-10-10,1997,0.1,
11447650,11447650,NO3_NO2,1996-11-15,1997,0.1,
11447650,11447650,NO3_NO2,1996-12-17,1997,0.14,
11447650,11447650,NO3_NO2,1997-01-06,1997,0.12,
11447650,11447650,NO3_NO2,1997-02-11,1997,0.17,
11447650,11447650,NO3_NO2,1997-03-11,1997,0.2,
11447650,11447650,NO3_NO2,1997-04-14,1997,0.19,
11447650,11447650,NO3_NO2,1997-04-28,1997,0.16,
11447650,11447650,NO3_NO2,1997-05-08,1997,0.1,
11447650,11447650,NO3_NO2,1997-05-22,1997,0.089,
11447650,11447650,NO3_NO2,1997-06-05,1997,0.12,
11447650,11447650,NO3_NO2,1997-06-20,1997,0.086,
11447650,11447650,NO3_NO2,1997-07-14,1997,0.075,
11447650,11447650,NO3_NO2,1997-07-29,1997,0.058,
11447650,11447650,NO3_NO2,1997-08-12,1997,0.079,
11447650,11447650,NO3_NO2,1997-09-23,1997,0.13,
11447650,11447650,NO3_NO2,1997-10-23,1998,0.085,
11447650,11447650,NO3_NO2,1997-11-20,1998,0.17,
11447650,11447650,NO3_NO2,1997-12-12,1998,0.2,
11447650,11447650,NO3_NO2,1998-01-15,1998,0.26,
11447650,11447650,NO3_NO2,1998-02-09,1998,0.16,
11447650,11447650,NO3_NO2,1998-03-19,1998,0.2,
11447650,11447650,NO3_NO2,1998-04-07,1998,0.13,
11447650,11447650,NO3_NO2,1998-05-21,1998,0.16,
11447650,11447650,NO3_NO2,1998-06-09,1998,0.12,
11447650,11447650,NO3_NO2,1998-07-30,1998,0.087,
11447650,11447650,NO3_NO2,1998-08-13,1998,0.079,
11447650,11447650,NO3_NO2,1998-09-15,1998,0.11,
11447650,11447650,NO3_NO2,1998-10-22,1999,0.16,
11447650,11447650,NO3_NO2,1998-11-13,1999,0.21,
11447650,11447650,NO3_NO2,1998-12-28,1999,0.2,
11447650,11447650,NO3_NO2,1999-01-21,1999,0.12,
11447650,11447650,NO3_NO2,1999-02-26,1999,0.14,
11447650,11447650,NO3_NO2,1999-03-17,1999,0.11,
11447650,11447650,NO3_NO2,1999-04-09,1999,0.16,
11447650,11447650,NO3_NO2,1999-05-17,1999,0.082,
11447650,11447650,NO3_NO2,1999-06-04,1999,0.05,<
11447650,11447650,NO3_NO2,1999-07-08,1999,0.083,
11447650,11447650,NO3_NO2,1999-08-05,1999,0.06,
11447650,11447650,NO3_NO2,1999-09-14,1999,0.072,
11447650,11447650,NO3_NO2,1999-10-08,2000,0.067,
11447650,11447650,NO3_NO2,1999-11-08,2000,0.089,
11447650,11447650,NO3_NO2,1999-12-09,2000,0.14,
11447650,11447650,NO3_NO2,2000-01-29,2000,0.19,
11447650,11447650,NO3_NO2,2000-02-24,2000,0.12,
11447650,11447650,NO3_NO2,2000-03-21,2000,0.15,
11447650,11447650,NO3_NO2,2000-04-24,2000,0.14,
11447650,11447650,NO3_NO2,2000-05-17,2000,0.2,
11447650,11447650,NO3_NO2,2000-06-27,2000,0.052,
11447650,11447650,NO3_NO2,2000-07-18,2000,0.05,<
11447650,11447650,NO3_NO2,2000-08-29,2000,0.051,
11447650,11447650,NO3_NO2,2000-09-22,2000,0.074,
11447650,11447650,NO3_NO2,2000-10-24,2001,0.096,
11447650,11447650,NO3_NO2,2000-11-17,2001,0.11,
11447650,11447650,NO3_NO2,2000-12-20,2001,0.15,
11447650,11447650,NO3_NO2,2001-01-19,2001,0.19,
11447650,11447650,NO3_NO2,2001-02-27,2001,0.19,
11447650,11447650,NO3_NO2,2001-03-20,2001,0.19,
11447650,11447650,NO3_NO2,2001-04-12,2001,0.13,
11447650,11447650,NO3_NO2,2001-05-17,2001,0.11,
11447650,11447650,NO3_NO2,2001-06-11,2001,0.076,
11447650,11447650,NO3_NO2,2001-07-31,2001,0.057,
11447650,11447650,NO3_NO2,2001-08-28,2001,0.023,<
11447650,11447650,NO3_NO2,2001-09-17,2001,0.047,
11447650,11447650,NO3_NO2,2001-11-13,2002,0.11,
11447650,11447650,NO3_NO2,2002-01-24,2002,0.33,
11447650,11447650,NO3_NO2,2002-02-25,2002,0.2,
11447650,11447650,NO3_NO2,2002-03-21,2002,0.14,
11447650,11447650,NO3_NO2,2002-04-25,2002,0.072,
11447650,11447650,NO3_NO2,2002-05-22,2002,0.15,
11447650,11447650,NO3_NO2,2002-06-19,2002,0.023,<
11447650,11447650,NO3_NO2,2002-07-17,2002,0.036,
11447650,11447650,NO3_NO2,2002-09-18,2002,0.023,<
11447650,11447650,NO3_NO2,2002-11-13,2003,0.16,
11447650,11447650,NO3_NO2,2003-01-21,2003,0.2,
11447650,11447650,NO3_NO2,2003-02-12,2003,0.2,
11447650,11447650,NO3_NO2,2003-03-19,2003,0.11,
11447650,11447650,NO3_NO2,2003-04-14,2003,0.16,
11447650,11447650,NO3_NO2,2003-05-20,2003,0.03,<
11447650,11447650,NO3_NO2,2003-06-17,2003,0.03,<
11447650,11447650,NO3_NO2,2003-07-22,2003,0.03,<
11447650,11447650,NO3_NO2,2003-09-23,2003,0.03,<
11447650,11447650,NO3_NO2,2003-11-20,2004,0.12,
11447650,11447650,NO3_NO2,2004-01-14,2004,0.25,
11447650,11447650,NO3_NO2,2004-02-24,2004,0.03,<
11447650,11447650,NO3_NO2,2004-03-17,2004,0.13,
11447650,11447650,NO3_NO2,2004-04-23,2004,0.19,
11447650,11447650,NO3_NO2,2004-05-27,2004,0.084,
11447650,11447650,NO3_NO2,2004-06-24,2004,0.03,<
11447650,11447650,NO3_NO2,2004-07-29,2004,0.03,<
11447650,11447650,NO3_NO2,2004-09-27,2004,0.051,
11447650,11447650,NO3_NO2,2004-10-18,2005,0.091,
11447650,11447650,NO3_NO2,2004-11-16,2005,0.13,
11447650,11447650,NO3_NO2,2004-12-16,2005,0.23,
11447650,11447650,NO3_NO2,2005-01-13,2005,0.29,
11447650,11447650,NO3_NO2,2005-01-27,2005,0.3,
11447650,11447650,NO3_NO2,2005-02-10,2005,0.26,
11447650,11447650,NO3_NO2,2005-02-23,2005,0.18,
11447650,11447650,NO3_NO2,2005-03-15,2005,0.17,
11447650,11447650,NO3_NO2,2005-04-07,2005,0.17,
11447650,11447650,NO3_NO2,2005-04-27,2005,0.16,
11447650,11447650,NO3_NO2,2005-05-11,2005,0.14,
11447650,11447650,NO3_NO2,2005-06-15,2005,0.054,
11447650,11447650,NO3_NO2,2005-07-21,2005,0.061,
11447650,11447650,NO3_NO2,2005-08-11,2005,0.059,
11447650,11447650,NO3_NO2,2005-08-23,2005,0.066,
11447650,11447650,NO3_NO2,2005-09-06,2005,0.078,
11447650,11447650,NO3_NO2,2005-09-29,2005,0.077,
11447650,11447650,NO3_NO2,2005-10-27,2006,0.12,
11447650,11447650,NO3_NO2,2005-11-22,2006,0.033,
11447650,11447650,NO3_NO2,2005-12-06,2006,0.33,
11447650,11447650,NO3_NO2,2005-12-20,2006,0.31,
11447650,11447650,NO3_NO2,2006-01-04,2006,0.17,
11447650,11447650,NO3_NO2,2006-01-25,2006,0.22,
11447650,11447650,NO3_NO2,2006-02-08,2006,0.13,
11447650,11447650,NO3_NO2,2006-02-22,2006,0.22,
11447650,11447650,NO3_NO2,2006-03-15,2006,0.16,
11447650,11447650,NO3_NO2,2006-04-25,2006,0.082,
11447650,11447650,NO3_NO2,2006-05-11,2006,0.062,
11447650,11447650,NO3_NO2,2006-05-25,2006,0.087,
11447650,11447650,NO3_NO2,2006-06-06,2006,0.091,
11447650,11447650,NO3_NO2,2006-06-22,2006,0.067,
11447650,11447650,NO3_NO2,2006-07-05,2006,0.079,
11447650,11447650,NO3_NO2,2006-07-17,2006,0.1,
11447650,11447650,NO3_NO2,2006-08-01,2006,0.079,
11447650,11447650,NO3_NO2,2006-09-19,2006,0.088,
11447650,11447650,NO3_NO2,2006-10-12,2007,0.12,
11447650,11447650,NO3_NO2,2006-11-20,2007,0.19,
11447650,11447650,NO3_NO2,2006-12-18,2007,0.44,
11447650,11447650,NO3_NO2,2006-12-27,2007,0.23,
11447650,11447650,NO3_NO2,2007-01-23,2007,0.2,
11447650,11447650,NO3_NO2,2007-02-06,2007,0.14,
11447650,11447650,NO3_NO2,2007-02-20,2007,0.2,
11447650,11447650,NO3_NO2,2007-03-28,2007,0.13,
11447650,11447650,NO3_NO2,2007-04-24,2007,0.12,
11447650,11447650,NO3_NO2,2007-05-08,2007,0.1,
11447650,11447650,NO3_NO2,2007-05-22,2007,0.061,
11447650,11447650,NO3_NO2,2007-06-05,2007,0.073,
11447650,11447650,NO3_NO2,2007-06-19,2007,0.066,
11447650,11447650,NO3_NO2,2007-07-02,2007,0.037,
11447650,11447650,NO3_NO2,2007-07-24,2007,0.095,
11447650,11447650,NO3_NO2,2007-08-21,2007,0.036,
11447650,11447650,NO3_NO2,2007-09-24,2007,0.096,
11447650,11447650,NO3_NO2,2007-11-27,2008,0.124,
11447650,11447650,NO3_NO2,2007-12-04,2008,0.138,
11447650,11447650,NO3_NO2,2007-12-19,2008,0.184,
11447650,11447650,NO3_NO2,2008-01-10,2008,0.399,
11447650,11447650,NO3_NO2,2008-01-30,2008,0.351,
11447650,11447650,NO3_NO2,2008-02-06,2008,0.26,
11447650,11447650,NO3_NO2,2008-02-20,2008,0.306,
11447650,11447650,NO3_NO2,2008-03-11,2008,0.244,
11447650,11447650,NO3_NO2,2008-04-24,2008,0.1,
11447650,11447650,NO3_NO2,2008-05-05,2008,0.078,
11447650,11447650,NO3_NO2,2008-06-18,2008,0.031,
11447650,11447650,NO3_NO2,2008-08-05,2008,0.008,<
11447650,11447650,NO3_NO2,2008-10-29,2009,0.0869,
11447650,11447650,NO3_NO2,2008-12-09,2009,0.193,
11447650,11447650,NO3_NO2,2008-12-22,2009,0.179,
11447650,11447650,NO3_NO2,2009-01-06,2009,0.245,
11447650,11447650,NO3_NO2,2009-01-26,2009,0.19,
11447650,11447650,NO3_NO2,2009-02-05,2009,0.131,
11447650,11447650,NO3_NO2,2009-02-25,2009,0.241,
11447650,11447650,NO3_NO2,2009-03-24,2009,0.208,
11447650,11447650,NO3_NO2,2009-04-21,2009,0.0745,
11447650,11447650,NO3_NO2,2009-05-21,2009,0.0412,
11447650,11447650,NO3_NO2,2009-06-24,2009,0.0558,
11447650,11447650,NO3_NO2,2009-08-26,2009,0.008,<
11447650,11447650,NO3_NO2,2009-11-18,2010,0.101,
11447650,11447650,NO3_NO2,2009-12-03,2010,0.119,
11447650,11447650,NO3_NO2,2009-12-16,2010,0.192,
11447650,11447650,NO3_NO2,2010-01-14,2010,0.246,
11447650,11447650,NO3_NO2,2010-01-27,2010,0.329,
11447650,11447650,NO3_NO2,2010-02-03,2010,0.289,
11447650,11447650,NO3_NO2,2010-02-16,2010,0.237,
11447650,11447650,NO3_NO2,2010-03-04,2010,0.229,
11447650,11447650,NO3_NO2,2010-04-06,2010,0.144,
11447650,11447650,NO3_NO2,2010-05-19,2010,0.075,
11447650,11447650,NO3_NO2,2010-06-17,2010,0.0623,
11447650,11447650,NO3_NO2,2010-08-05,2010,0.0358,
11447650,11447650,NO3_NO2,2010-10-26,2011,0.18,
11447650,11447650,NO3_NO2,2010-11-09,2011,0.14,
11447650,11447650,NO3_NO2,2010-12-15,2011,0.13,
11447650,11447650,NO3_NO2,2010-12-28,2011,0.168,
11447650,11447650,NO3_NO2,2011-01-11,2011,0.186,
11447650,11447650,NO3_NO2,2011-01-26,2011,0.169,
11447650,11447650,NO3_NO2,2011-02-10,2011,0.129,
11447650,11447650,NO3_NO2,2011-02-22,2011,0.169,
11447650,11447650,NO3_NO2,2011-03-15,2011,0.136,
11447650,11447650,NO3_NO2,2011-04-20,2011,0.101,
11447650,11447650,NO3_NO2,2011-05-12,2011,0.029,
11447650,11447650,NO3_NO2,2011-05-23,2011,0.064,
11447650,11447650,NO3_NO2,2011-06-07,2011,0.078,
11447650,11447650,NO3_NO2,2011-06-23,2011,0.044,
11447650,11447650,NO3_NO2,2011-07-05,2011,0.071,
11447650,11447650,NO3_NO2,2011-07-28,2011,0.056,
11447650,11447650,NO3_NO2,2011-08-10,2011,0.068,
11447650,11447650,NO3_NO2,2011-09-08,2011,0.064,
11447650,11447650,NO3_NO2,2011-10-25,2012,0.092,
11447650,11447650,NO3_NO2,2011-12-08,2012,0.077,
11447650,11447650,NO3_NO2,2011-12-29,2012,0.1,
11447650,11447650,NO3_NO2,2012-01-05,2012,0.1,
11447650,11447650,NO3_NO2,2012-01-18,2012,0.1,
11447650,11447650,NO3_NO2,2012-02-09,2012,0.29,
11447650,11447650,NO3_NO2,2012-02-23,2012,0.1,
11447650,11447650,NO3_NO2,2012-03-15,2012,0.12,
11447650,11447650,NO3_NO2,2012-04-18,2012,0.11,
11447650,11447650,NO3_NO2,2012-05-17,2012,0.017,
11447650,11447650,NO3_NO2,2012-06-12,2012,0.042,
11447650,11447650,NO3_NO2,2012-08-07,2012,0.028,
11447650,11447650,NO3_NO2,2012-10-18,2013,0.0944,
11447650,11447650,NO3_NO2,2012-12-04,2013,0.346,
11447650,11447650,NO3_NO2,2012-12-19,2013,0.237,
11447650,11447650,NO3_NO2,2013-01-08,2013,0.328,
11447650,11447650,NO3_NO2,2013-01-22,2013,0.197,
11447650,11447650,NO3_NO2,2013-02-05,2013,0.16,
11447650,11447650,NO3_NO2,2013-02-19,2013,0.14,
11447650,11447650,NO3_NO2,2013-03-12,2013,0.217,
11447650,11447650,NO3_NO2,2013-04-11,2013,0.151,
11447650,11447650,NO3_NO2,2013-05-16,2013,0.0758,
11447650,11447650,NO3_NO2,2013-05-30,2013,0.111,
11447650,11447650,NO3_NO2,2013-06-04,2013,0.0656,
11447650,11447650,NO3_NO2,2013-06-26,2013,0.0617,
11447650,11447650,NO3_NO2,2013-07-29,2013,0.04,<
11447650,11447650,NO3_NO2,2013-08-12,2013,0.04,<
11447650,11447650,NO3_NO2,2013-10-23,2014,0.0753,
11447650,11447650,NO3_NO2,2013-12-06,2014,0.11,
11447650,11447650,NO3_NO2,2014-01-22,2014,0.113,
11447650,11447650,NO3_NO2,2014-01-28,2014,0.161,
11447650,11447650,NO3_NO2,2014-02-06,2014,0.0935,
11447650,11447650,NO3_NO2,2014-02-13,2014,0.672,
11447650,11447650,NO3_NO2,2014-02-20,2014,0.32,
11447650,11447650,NO3_NO2,2014-03-14,2014,0.28,
11447650,11447650,NO3_NO2,2014-03-20,2014,0.241,
11447650,11447650,NO3_NO2,2014-04-15,2014,0.0544,
11447650,11447650,NO3_NO2,2014-04-18,2014,0.0413,
11447650,11447650,NO3_NO2,2014-05-13,2014,0.04,<
11447650,11447650,NO3_NO2,2014-05-21,2014,0.04,<
11447650,11447650,NO3_NO2,2014-05-28,2014,0.04,<
11447650,11447650,NO3_NO2,2014-06-03,2014,0.04,<
11447650,11447650,NO3_NO2,2014-06-30,2014,0.04,<
11447650,11447650,NO3_NO2,2014-07-24,2014,0.0994,
11447650,11447650,NO3_NO2,2014-08-13,2014,0.04,<
11447650,11447650,SSC,1992-12-16,1993,62.0,
11447650,11447650,SSC,1993-01-14,1993,172.0,
11447650,11447650,SSC,1993-01-16,1993,274.0,
11447650,11447650,SSC,1993-01-26,1993,242.0,
11447650,11447650,SSC,1993-03-16,1993,53.0,
11447650,11447650,SSC,1993-06-24,1993,32.0,
11447650,11447650,SSC,1993-09-15,1993,31.0,
11447650,11447650,SSC,1993-12-15,1994,45.0,
11447650,11447650,SSC,1994-03-01,1994,38.0,
11447650,11447650,SSC,1994-03-15,1994,18.0,
11447650,11447650,SSC,1994-06-14,1994,11.0,
11447650,11447650,SSC,1994-08-31,1994,51.0,
11447650,11447650,SSC,1994-09-14,1994,41.0,
11447650,11447650,SSC,1994-12-13,1995,26.0,
11447650,11447650,SSC,1995-02-07,1995,73.0,
11447650,11447650,SSC,1995-03-16,1995,90.0,
11447650,11447650,SSC,1995-05-02,1995,146.0,
11447650,11447650,SSC,1995-05-15,1995,92.0,
11447650,11447650,SSC,1995-06-14,1995,50.0,
11447650,11447650,SSC,1995-08-22,1995,49.0,
11447650,11447650,SSC,1995-09-13,1995,49.0,
11447650,11447650,SSC,1996-01-12,1996,41.0,
11447650,11447650,SSC,1996-02-20,1996,57.0,
11447650,11447650,SSC,1996-03-22,1996,68.0,
11447650,11447650,SSC,1996-04-01,1996,56.0,
11447650,11447650,SSC,1996-05-13,1996,24.0,
11447650,11447650,SSC,1996-05-21,1996,104.0,
11447650,11447650,SSC,1996-06-10,1996,51.0,
11447650,11447650,SSC,1996-06-25,1996,36.0,
11447650,11447650,SSC,1996-07-17,1996,20.0,
11447650,11447650,SSC,1996-08-16,1996,26.0,
11447650,11447650,SSC,1996-09-24,1996,28.0,
11447650,11447650,SSC,1996-10-10,1997,14.0,
11447650,11447650,SSC,1996-11-15,1997,12.0,
11447650,11447650,SSC,1996-12-06,1997,28.0,
11447650,11447650,SSC,1996-12-17,1997,64.0,
11447650,11447650,SSC,1997-01-04,1997,412.0,
11447650,11447650,SSC,1997-01-06,1997,193.0,
11447650,11447650,SSC,1997-02-11,1997,56.0,
11447650,11447650,SSC,1997-03-11,1997,38.0,
11447650,11447650,SSC,1997-04-14,1997,25.0,
11447650,11447650,SSC,1997-04-28,1997,13.0,
11447650,11447650,SSC,1997-05-22,1997,26.0,
11447650,11447650,SSC,1997-06-05,1997,18.0,
11447650,11447650,SSC,1997-06-20,1997,26.0,
11447650,11447650,SSC,1997-07-09,1997,22.0,
11447650,11447650,SSC,1997-07-14,1997,37.0,
11447650,11447650,SSC,1997-07-29,1997,38.0,
11447650,11447650,SSC,1997-08-12,1997,29.0,
11447650,11447650,SSC,1997-08-15,1997,26.0,
11447650,11447650,SSC,1997-09-23,1997,16.0,
11447650,11447650,SSC,1997-10-16,1998,13.0,
11447650,11447650,SSC,1997-10-23,1998,15.0,
11447650,11447650,SSC,1997-11-20,1998,19.0,
11447650,11447650,SSC,1997-12-04,1998,116.0,
11447650,11447650,SSC,1997-12-12,1998,85.0,
11447650,11447650,SSC,1998-01-08,1998,74.0,
11447650,11447650,SSC,1998-01-15,1998,368.0,
11447650,11447650,SSC,1998-02-05,1998,35.0,
11447650,11447650,SSC,1998-02-09,1998,79.0,
11447650,11447650,SSC,1998-02-23,1998,60.0,
11447650,11447650,SSC,1998-03-02,1998,49.0,
11447650,11447650,SSC,1998-03-19,1998,91.0,
11447650,11447650,SSC,1998-04-07,1998,44.0,
11447650,11447650,SSC,1998-04-08,1998,58.0,
11447650,11447650,SSC,1998-05-19,1998,107.0,
11447650,11447650,SSC,1998-05-21,1998,59.0,
11447650,11447650,SSC,1998-06-09,1998,49.0,
11447650,11447650,SSC,1998-07-22,1998,40.0,
11447650,11447650,SSC,1998-07-30,1998,40.0,
11447650,11447650,SSC,1998-08-13,1998,44.0,
11447650,11447650,SSC,1998-08-20,1998,46.0,
11447650,11447650,SSC,1998-09-15,1998,46.0,
11447650,11447650,SSC,1998-10-16,1999,32.0,
11447650,11447650,SSC,1998-10-22,1999,14.0,
11447650,11447650,SSC,1998-11-13,1999,29.0,
11447650,11447650,SSC,1998-11-19,1999,28.0,
11447650,11447650,SSC,1998-12-28,1999,31.0,
11447650,11447650,SSC,1999-01-08,1999,15.0,
11447650,11447650,SSC,1999-01-21,1999,148.0,
11447650,11447650,SSC,1999-02-19,1999,56.0,
11447650,11447650,SSC,1999-02-26,1999,43.0,
11447650,11447650,SSC,1999-03-17,1999,55.0,
11447650,11447650,SSC,1999-03-29,1999,128.0,
11447650,11447650,SSC,1999-04-09,1999,55.0,
11447650,11447650,SSC,1999-05-17,1999,24.0,
11447650,11447650,SSC,1999-05-18,1999,20.0,
11447650,11447650,SSC,1999-06-04,1999,28.0,
11447650,11447650,SSC,1999-06-25,1999,21.0,
11447650,11447650,SSC,1999-07-08,1999,46.0,
11447650,11447650,SSC,1999-08-05,1999,34.0,
11447650,11447650,SSC,1999-09-14,1999,18.0,
11447650,11447650,SSC,1999-10-08,2000,19.0,
11447650,11447650,SSC,1999-10-15,2000,11.0,
11447650,11447650,SSC,1999-11-08,2000,17.0,
11447650,11447650,SSC,1999-12-01,2000,17.0,
11447650,11447650,SSC,1999-12-09,2000,18.0,
11447650,11447650,SSC,2000-01-12,2000,12.0,
11447650,11447650,SSC,2000-01-19,2000,88.0,
11447650,11447650,SSC,2000-01-29,2000,88.0,
11447650,11447650,SSC,2000-02-24,2000,90.0,
11447650,11447650,SSC,2000-03-21,2000,152.0,
11447650,11447650,SSC,2000-03-30,2000,78.0,
11447650,11447650,SSC,2000-04-24,2000,55.0,
11447650,11447650,SSC,2000-05-08,2000,35.0,
11447650,11447650,SSC,2000-05-17,2000,41.0,
11447650,11447650,SSC,2000-06-23,2000,22.0,
11447650,11447650,SSC,2000-06-27,2000,30.0,
11447650,11447650,SSC,2000-07-18,2000,27.0,
11447650,11447650,SSC,2000-08-29,2000,20.0,
11447650,11447650,SSC,2000-09-05,2000,42.0,
11447650,11447650,SSC,2000-09-22,2000,20.0,
11447650,11447650,SSC,2000-10-16,2001,13.0,
11447650,11447650,SSC,2000-10-24,2001,15.0,
11447650,11447650,SSC,2000-11-17,2001,10.0,
11447650,11447650,SSC,2000-11-28,2001,17.0,
11447650,11447650,SSC,2000-12-20,2001,20.0,
11447650,11447650,SSC,2001-01-09,2001,24.0,
11447650,11447650,SSC,2001-01-19,2001,23.0,
11447650,11447650,SSC,2001-02-22,2001,48.0,
11447650,11447650,SSC,2001-02-27,2001,333.0,
11447650,11447650,SSC,2001-03-20,2001,27.0,
11447650,11447650,SSC,2001-04-03,2001,22.0,
11447650,11447650,SSC,2001-04-12,2001,17.0,
11447650,11447650,SSC,2001-05-16,2001,19.0,
11447650,11447650,SSC,2001-05-17,2001,17.0,
11447650,11447650,SSC,2001-06-11,2001,19.0,
11447650,11447650,SSC,2001-07-06,2001,32.0,
11447650,11447650,SSC,2001-07-31,2001,33.0,
11447650,11447650,SSC,2001-08-20,2001,20.0,
11447650,11447650,SSC,2001-08-28,2001,27.0,
11447650,11447650,SSC,2001-09-17,2001,22.0,
11447650,11447650,SSC,2001-09-28,2001,22.0,
11447650,11447650,SSC,2001-11-13,2002,20.0,
11447650,11447650,SSC,2001-11-19,2002,19.0,
11447650,11447650,SSC,2002-01-08,2002,148.0,
11447650,11447650,SSC,2002-01-24,2002,40.0,
11447650,11447650,SSC,2002-02-25,2002,76.0,
11447650,11447650,SSC,2002-03-05,2002,21.0,
11447650,11447650,SSC,2002-03-21,2002,12.0,
11447650,11447650,SSC,2002-04-11,2002,26.0,
11447650,11447650,SSC,2002-04-25,2002,13.0,
11447650,11447650,SSC,2002-05-22,2002,56.0,
11447650,11447650,SSC,2002-05-24,2002,68.0,
11447650,11447650,SSC,2002-06-19,2002,21.0,
11447650,11447650,SSC,2002-07-09,2002,22.0,
11447650,11447650,SSC,2002-07-17,2002,21.0,
11447650,11447650,SSC,2002-08-27,2002,22.0,
11447650,11447650,SSC,2002-09-18,2002,16.0,
11447650,11447650,SSC,2002-10-07,2003,13.0,
11447650,11447650,SSC,2002-11-12,2003,21.0,
11447650,11447650,SSC,2002-11-13,2003,15.0,
11447650,11447650,SSC,2002-12-18,2003,490.0,
11447650,11447650,SSC,2003-01-21,2003,54.0,
11447650,11447650,SSC,2003-02-12,2003,12.0,
11447650,11447650,SSC,2003-02-14,2003,66.0,
11447650,11447650,SSC,2003-03-26,2003,41.0,
11447650,11447650,SSC,2003-04-14,2003,40.0,
11447650,11447650,SSC,2003-05-16,2003,82.0,
11447650,11447650,SSC,2003-05-20,2003,40.0,
11447650,11447650,SSC,2003-06-17,2003,25.0,
11447650,11447650,SSC,2003-07-07,2003,28.0,
11447650,11447650,SSC,2003-07-22,2003,11.0,
11447650,11447650,SSC,2003-08-18,2003,30.0,
11447650,11447650,SSC,2003-09-23,2003,14.0,
11447650,11447650,SSC,2003-10-01,2004,11.0,
11447650,11447650,SSC,2003-11-18,2004,16.0,
11447650,11447650,SSC,2003-11-20,2004,10.0,
11447650,11447650,SSC,2004-01-07,2004,112.0,
11447650,11447650,SSC,2004-01-14,2004,49.0,
11447650,11447650,SSC,2004-02-24,2004,94.0,
11447650,11447650,SSC,2004-03-03,2004,138.0,
11447650,11447650,SSC,2004-03-17,2004,63.0,
11447650,11447650,SSC,2004-04-14,2004,48.0,
11447650,11447650,SSC,2004-04-23,2004,40.0,
11447650,11447650,SSC,2004-05-21,2004,20.0,
11447650,11447650,SSC,2004-05-27,2004,20.0,
11447650,11447650,SSC,2004-06-24,2004,19.0,
11447650,11447650,SSC,2004-07-01,2004,36.0,
11447650,11447650,SSC,2004-07-29,2004,24.0,
11447650,11447650,SSC,2004-08-13,2004,23.0,
11447650,11447650,SSC,2004-09-27,2004,15.0,
11447650,11447650,SSC,2004-10-12,2005,13.0,
11447650,11447650,SSC,2004-10-18,2005,9.0,
